d,o,h,l,c,v,e,zf,hs,zd,zde
1996-11-01,16.32,18.46,16.3,16.8,1901517,3330810912.0,13.24,26.63,2.94,0.48
1996-11-08,16.7,17.25,16.41,16.91,595612,1002263008.0,5.0,8.34,0.65,0.11
1996-11-15,17.05,19.08,17.0,19.02,1524519,2762792960.0,12.3,21.35,12.48,2.11
1996-11-22,19.5,20.15,17.6,18.49,1688996,3237435008.0,13.41,23.66,-2.79,-0.53
1996-11-29,18.5,18.75,17.7,18.12,814057,1482280992.0,5.68,11.4,-2.0,-0.37
1996-12-06,18.28,19.51,18.0,19.08,852749,1591924000.0,8.33,11.94,5.3,0.96
1996-12-13,19.3,20.5,18.48,18.78,1343293,2613459008.0,10.59,18.82,-1.57,-0.3
1996-12-20,16.86,17.9,15.17,16.39,1822201,2965175016.0,14.54,25.52,-12.73,-2.39
1996-12-27,16.58,16.89,15.86,16.7,711360,1170706000.0,6.28,9.96,1.89,0.31
1997-01-03,16.78,16.9,16.18,16.3,423421,702754000.0,4.31,5.93,-2.4,-0.4
1997-01-10,16.16,17.48,15.68,16.9,709333,1185467024.0,11.04,9.94,3.68,0.6
1997-01-17,16.82,16.96,16.35,16.74,341410,569401008.0,3.61,4.78,-0.95,-0.16
1997-01-24,16.8,18.4,16.6,18.05,872463,1533379032.0,10.75,12.22,7.83,1.31
1997-01-31,18.09,19.5,17.99,19.29,863358,1618775008.0,8.37,12.09,6.87,1.24
1997-02-21,18.98,19.62,17.03,19.0,2128645,3931865056.0,13.43,29.82,-1.5,-0.29
1997-02-28,19.1,19.78,18.83,19.2,865432,1669209056.0,5.0,12.12,1.05,0.2
1997-03-07,19.28,19.56,18.89,19.12,588416,1127143984.0,3.49,8.24,-0.42,-0.08
1997-03-14,19.2,20.39,19.15,20.33,912940,1808956032.0,6.49,12.79,6.33,1.21
1997-03-21,20.8,24.45,20.8,24.4,1980614,4543283008.0,17.95,27.74,20.02,4.07
1997-03-28,25.1,28.85,25.1,27.53,1632117,4449263872.0,15.37,22.86,12.83,3.13
1997-04-04,27.5,29.6,27.03,29.0,936260,2615822016.0,9.34,13.11,5.34,1.47
1997-04-11,29.1,30.0,27.4,27.93,1409529,4024798080.0,8.97,19.74,-3.69,-1.07
1997-04-18,27.94,29.75,27.36,29.0,1197366,3403388960.0,8.56,16.77,3.83,1.07
1997-04-25,31.0,33.05,30.13,32.55,1283724,4076135872.0,10.07,17.98,12.24,3.55
1997-04-30,33.0,37.86,33.0,36.75,837676,2988356992.0,14.93,11.73,12.9,4.2
1997-05-09,37.55,49.0,37.55,46.94,2104801,9447013888.0,31.16,29.48,27.73,10.19
1997-05-16,48.22,49.0,37.14,37.14,2288714,9610749952.0,25.27,32.06,-20.88,-9.8
1997-05-23,37.8,42.0,35.08,39.05,2047590,7892234048.0,18.63,28.68,5.14,1.91
1997-05-30,36.0,38.5,30.58,33.64,1483116,5178701888.0,20.28,20.77,-13.85,-5.41
1997-06-06,34.1,36.3,32.31,33.02,945899,3256840992.0,11.86,13.25,-1.84,-0.62
1997-06-12,33.0,33.0,29.18,30.86,486562,1517404992.0,11.57,6.82,-6.54,-2.16
1997-06-20,32.95,33.96,31.5,33.96,237519,784270976.0,7.97,3.33,10.05,3.1
1997-06-27,36.48,38.88,36.0,37.74,1179122,4453284928.0,8.48,16.52,11.13,3.78
1997-07-04,38.0,38.45,33.4,34.59,452282,1599009984.0,13.38,6.34,-8.35,-3.15
1997-07-11,34.4,34.59,30.8,34.4,614844,2030932032.0,10.96,8.61,-0.55,-0.19
1997-07-18,34.8,37.6,34.3,37.21,634744,2295029008.0,9.59,8.89,8.17,2.81
1997-07-25,37.8,39.2,34.02,34.9,673426,2461436992.0,13.92,9.43,-6.21,-2.31
1997-08-01,34.4,35.1,33.15,34.34,273840,937617016.0,5.59,3.84,-1.6,-0.56
1997-08-08,34.19,34.7,32.8,34.02,165347,559774008.0,5.53,2.32,-0.93,-0.32
1997-08-15,34.05,34.2,30.58,30.89,277145,879057000.0,10.64,3.88,-9.2,-3.13
1997-08-22,30.5,33.2,29.9,31.57,376443,1190708992.0,10.68,5.27,2.2,0.68
1997-08-29,21.0,23.1,21.0,22.16,656498,1468322016.0,6.65,6.13,-29.81,-9.41
1997-09-05,22.13,23.46,21.95,23.0,437038,997050000.0,6.81,4.08,3.79,0.84
1997-09-12,22.95,23.58,22.25,22.4,352407,805158008.0,5.78,3.29,-2.61,-0.6
1997-09-19,22.4,22.4,21.35,21.59,198050,431086992.0,4.69,1.85,-3.62,-0.81
1997-09-26,21.6,21.6,18.8,20.82,516749,1047097992.0,12.97,4.83,-3.57,-0.77
1997-09-30,20.5,21.52,20.25,21.31,161967,340822000.0,6.1,1.51,2.35,0.49
1997-10-10,21.89,22.08,20.76,21.73,252288,544229000.0,6.19,2.36,1.97,0.42
1997-10-17,22.0,24.55,21.33,24.23,1059549,2480421032.0,14.82,9.89,11.5,2.5
1997-10-24,24.48,27.7,24.3,25.84,2509044,6515376960.0,14.03,23.43,6.64,1.61
1997-10-31,26.0,26.43,24.7,25.09,1127331,2867926016.0,6.7,10.53,-2.9,-0.75
1997-11-07,25.09,26.5,25.0,25.71,472098,1215368032.0,5.98,4.41,2.47,0.62
1997-11-14,25.7,26.2,24.72,25.77,600750,1528363008.0,5.76,5.61,0.23,0.06
1997-11-21,26.0,26.28,24.8,24.89,388318,990725008.0,5.74,3.63,-3.41,-0.88
1997-11-28,24.85,24.86,23.4,24.26,322101,774067016.0,5.87,3.01,-2.53,-0.63
1997-12-05,24.01,24.33,23.52,23.9,167457,400886000.0,3.34,1.56,-1.48,-0.36
1997-12-12,23.9,24.99,23.85,24.4,181301,440582000.0,4.77,1.69,2.09,0.5
1997-12-19,24.4,24.5,23.62,23.8,297142,713986000.0,3.61,2.77,-2.46,-0.6
1997-12-26,23.68,24.3,22.9,23.35,523870,1226225984.0,5.88,4.89,-1.89,-0.45
1997-12-31,23.5,23.63,22.48,22.7,329132,754245008.0,4.93,3.07,-2.78,-0.65
1998-01-09,22.65,24.3,22.1,23.06,550495,1287960016.0,9.69,5.14,1.59,0.36
1998-01-16,23.05,23.5,20.71,22.38,428562,959456016.0,12.1,4.0,-2.95,-0.68
1998-01-23,22.5,23.4,22.0,23.18,233331,527110000.0,6.26,2.18,3.57,0.8
1998-02-13,23.62,24.26,22.8,22.9,230436,542490992.0,6.3,2.15,-1.21,-0.28
1998-02-20,22.9,23.3,22.41,22.9,135233,306965000.0,3.89,1.26,0.0,0.0
1998-02-27,22.79,23.2,22.21,22.71,158789,359217000.0,4.32,1.48,-0.83,-0.19
1998-03-06,22.53,22.58,20.8,21.36,235361,511361008.0,7.84,2.2,-5.94,-1.35
1998-03-13,21.47,21.55,20.05,21.42,269062,562616079.0,7.02,2.51,0.28,0.06
1998-03-20,21.5,22.2,21.01,21.21,154170,333886115.0,5.56,1.44,-0.98,-0.21
1998-03-27,21.1,22.7,20.88,21.49,218241,471710008.0,8.58,2.04,1.32,0.28
1998-04-03,21.51,22.5,21.2,22.35,360544,786572992.0,6.05,3.37,4.0,0.86
1998-04-10,22.45,22.55,21.8,22.1,301477,666869992.0,3.36,2.82,-1.12,-0.25
1998-04-17,22.12,23.0,20.49,21.36,291206,651092008.0,11.36,2.72,-3.35,-0.74
1998-04-24,21.0,21.38,20.4,20.85,325780,674300992.0,4.59,3.04,-2.39,-0.51
1998-04-30,20.7,21.0,20.45,20.86,188703,390408000.0,2.64,1.76,0.05,0.01
1998-05-08,20.9,21.4,20.37,20.55,308548,640180008.0,4.94,2.88,-1.49,-0.31
1998-05-15,20.55,21.0,20.18,20.7,299127,610125000.0,3.99,2.79,0.73,0.15
1998-05-22,20.8,20.9,20.1,20.2,183154,371224000.0,3.86,1.71,-2.42,-0.5
1998-05-29,20.2,20.5,19.95,20.07,292458,586628000.0,2.72,2.73,-0.64,-0.13
1998-06-05,20.1,20.3,19.42,20.0,300769,598431000.0,4.38,2.81,-0.35,-0.07
1998-06-12,20.0,20.05,18.85,19.1,184025,354913000.0,6.0,1.72,-4.5,-0.9
1998-06-19,19.1,19.1,18.16,18.79,192825,357730000.0,4.92,1.8,-1.62,-0.31
1998-06-26,18.6,18.7,18.0,18.12,161486,293901000.0,3.73,1.51,-3.57,-0.67
1998-07-03,18.1,18.12,16.6,17.28,221356,380897000.0,8.39,2.07,-4.64,-0.84
1998-07-10,17.1,17.17,16.5,16.88,107579,181333000.0,3.88,1.0,-2.31,-0.4
1998-07-17,16.99,17.0,15.6,15.62,149457,240719000.0,8.29,1.4,-7.46,-1.26
1998-07-24,15.55,18.0,15.01,17.79,494648,841835992.0,19.14,4.62,13.89,2.17
1998-07-31,17.87,18.0,17.2,17.26,134718,236402000.0,4.5,1.26,-2.98,-0.53
1998-08-07,17.28,17.3,16.37,16.65,119411,200387000.0,5.39,1.12,-3.53,-0.61
1998-08-14,16.6,16.6,15.58,15.85,131261,210812000.0,6.13,1.23,-4.8,-0.8
1998-08-21,15.79,17.45,15.0,17.16,233977,374635000.0,15.46,2.18,8.26,1.31
1998-08-28,17.12,17.5,15.85,15.92,199372,331991000.0,9.62,1.86,-7.23,-1.24
1998-09-04,15.8,16.2,15.5,15.91,91230,144497000.0,4.4,0.85,-0.06,-0.01
1998-09-11,15.93,16.49,15.74,16.05,121687,195863000.0,4.71,1.14,0.88,0.14
1998-09-18,16.0,16.5,15.6,15.66,190550,305203000.0,5.61,1.78,-2.43,-0.39
1998-09-25,15.51,16.0,15.38,15.45,94954,147991000.0,3.96,0.89,-1.34,-0.21
1998-09-30,15.65,16.2,15.42,15.77,75975,119861000.0,5.05,0.71,2.07,0.32
1998-10-09,15.77,15.8,15.24,15.28,87778,134919000.0,3.55,0.82,-3.11,-0.49
1998-10-16,15.29,15.55,15.05,15.27,123508,188142000.0,3.27,1.15,-0.07,-0.01
1998-10-23,15.3,15.68,14.31,14.91,175301,262165000.0,8.97,1.64,-2.36,-0.36
1998-10-30,14.8,15.2,14.28,14.89,171169,250550000.0,6.17,1.6,-0.13,-0.02
1998-11-06,14.99,15.2,14.5,14.98,140671,208476000.0,4.7,1.31,0.6,0.09
1998-11-13,15.03,15.85,15.0,15.49,202185,311447000.0,5.67,1.89,3.4,0.51
1998-11-20,15.59,17.77,15.58,16.77,698927,1186129000.0,14.14,6.53,8.26,1.28
1998-11-27,16.8,16.86,15.65,15.7,154254,251417000.0,7.22,1.44,-6.38,-1.07
1998-12-04,15.66,16.3,15.51,15.87,106850,169831000.0,5.03,1.0,1.08,0.17
1998-12-11,16.3,16.35,15.24,15.58,83556,131606000.0,6.99,0.78,-1.83,-0.29
1998-12-18,15.4,15.5,14.78,14.93,98808,149044000.0,4.62,0.92,-4.17,-0.65
1998-12-25,14.98,15.44,14.9,15.05,116466,176083000.0,3.62,1.09,0.8,0.12
1998-12-31,15.05,15.26,14.72,14.85,57282,85458000.0,3.59,0.53,-1.33,-0.2
1999-01-08,14.88,15.25,14.3,15.04,77695,114711000.0,6.4,0.73,1.28,0.19
1999-01-15,15.17,15.19,14.59,14.62,78397,115574000.0,3.99,0.73,-2.79,-0.42
1999-01-22,14.63,15.0,14.5,14.71,70188,103227000.0,3.42,0.66,0.62,0.09
1999-01-29,14.75,14.83,14.3,14.47,78422,113481000.0,3.6,0.73,-1.63,-0.24
1999-02-05,14.47,14.55,13.5,13.55,99010,138824000.0,7.26,0.92,-6.36,-0.92
1999-02-09,13.4,13.68,13.24,13.59,45757,61862000.0,3.25,0.43,0.3,0.04
1999-03-05,13.6,13.96,13.5,13.81,64590,88702000.0,3.38,0.6,1.62,0.22
1999-03-12,13.8,14.2,13.6,13.99,102183,142034000.0,4.34,0.95,1.3,0.18
1999-03-19,14.02,14.11,13.58,13.86,87706,121664000.0,3.79,0.82,-0.93,-0.13
1999-03-26,13.86,14.47,13.59,13.78,148947,207485000.0,6.35,1.39,-0.58,-0.08
1999-04-02,13.78,14.0,13.54,13.76,72551,99442000.0,3.34,0.68,-0.15,-0.02
1999-04-09,13.76,14.8,13.75,14.28,275241,393325008.0,7.63,2.57,3.78,0.52
1999-04-16,14.28,14.55,13.77,13.89,138229,195068000.0,5.46,1.29,-2.73,-0.39
1999-04-23,13.91,14.38,13.31,13.76,89258,122280000.0,7.7,0.83,-0.94,-0.13
1999-04-30,13.8,13.85,13.1,13.4,87834,117231843.0,5.45,0.82,-2.62,-0.36
1999-05-07,13.4,13.51,13.08,13.1,57940,76697000.0,3.21,0.54,-2.24,-0.3
1999-05-14,13.1,13.1,12.35,12.42,99169,126325000.0,5.73,0.93,-5.19,-0.68
1999-05-21,12.38,14.1,12.1,13.6,223065,295035000.0,16.1,2.08,9.5,1.18
1999-05-27,13.68,16.85,13.32,16.85,687894,1028947000.0,25.96,6.42,23.9,3.25
1999-06-04,18.54,22.11,17.81,20.29,3771619,7436694912.0,25.52,35.22,20.42,3.44
1999-06-11,20.4,22.57,20.09,20.59,1486343,3113033984.0,12.22,13.88,1.48,0.3
1999-06-18,20.6,23.02,20.26,22.14,1762613,3824587904.0,13.4,16.46,7.53,1.55
1999-06-25,22.2,28.14,21.5,25.86,2612762,6535674912.0,29.99,24.4,16.8,3.72
1999-07-02,26.48,29.4,24.79,26.77,3218135,8794680000.0,17.83,30.05,3.52,0.91
1999-07-09,26.82,26.98,22.85,23.73,1132500,2739310016.0,15.43,10.58,-11.36,-3.04
1999-07-16,23.7,23.7,20.5,20.6,987734,2112408976.0,13.49,9.22,-13.19,-3.13
1999-07-23,19.81,23.25,18.88,22.13,1378615,2984068032.0,21.21,12.87,7.43,1.53
1999-07-30,22.16,22.59,21.59,22.1,313276,691195379.0,4.52,2.93,-0.14,-0.03
1999-08-06,22.2,23.39,21.76,22.47,497363,1128671984.0,7.38,4.64,1.67,0.37
1999-08-13,21.9,22.3,21.08,21.36,261982,565241016.0,5.43,2.45,-4.94,-1.11
1999-08-20,21.98,24.3,21.63,23.7,933578,2209461992.0,12.5,8.72,10.96,2.34
1999-08-27,23.59,24.6,23.38,24.07,547235,1315169984.0,5.15,5.11,1.56,0.37
1999-09-03,24.2,25.22,23.3,23.6,729573,1783955008.0,7.98,6.81,-1.95,-0.47
1999-09-10,23.3,25.55,23.3,24.72,583047,1438829976.0,9.53,5.44,4.75,1.12
1999-09-17,25.0,25.05,24.01,24.27,295621,725601008.0,4.21,2.76,-1.82,-0.45
1999-09-24,24.28,24.58,23.51,24.01,323057,773226008.0,4.41,3.02,-1.07,-0.26
1999-09-30,24.38,24.45,23.18,23.29,213597,507783557.0,5.29,1.99,-3.0,-0.72
1999-10-08,23.01,23.25,22.51,22.63,53419,121685000.0,3.18,0.5,-2.83,-0.66
1999-10-15,22.65,23.0,21.55,22.67,191540,425326000.0,6.41,1.79,0.18,0.04
1999-10-22,22.5,22.8,20.9,21.93,247163,534359992.0,8.38,2.31,-3.26,-0.74
1999-10-29,22.01,22.58,21.42,21.58,185263,406383000.0,5.29,1.73,-1.6,-0.35
1999-11-05,21.6,22.6,21.31,21.76,225726,495706000.0,5.98,2.11,0.83,0.18
1999-11-12,21.97,22.68,20.95,22.0,326513,721836992.0,7.95,3.05,1.1,0.24
1999-11-19,21.99,22.04,21.0,21.32,175675,375954000.0,4.73,1.64,-3.09,-0.68
1999-11-26,21.33,21.36,20.05,20.3,187000,386711000.0,6.14,1.75,-4.78,-1.02
1999-12-03,20.29,20.29,19.39,19.48,174496,345455000.0,4.43,1.63,-4.04,-0.82
1999-12-10,19.49,19.49,18.45,19.16,219506,415955000.0,5.34,2.05,-1.64,-0.32
1999-12-17,19.16,19.85,18.85,18.92,194528,375169000.0,5.22,1.82,-1.25,-0.24
1999-12-24,18.8,18.8,17.5,17.62,154952,280653000.0,6.87,1.45,-6.87,-1.3
1999-12-30,17.59,17.68,16.99,17.45,261433,452264000.0,3.92,2.44,-0.96,-0.17
2000-01-07,17.5,19.77,17.2,19.54,525721,985584000.0,14.73,4.91,11.98,2.09
2000-01-14,19.79,20.48,17.75,17.88,509655,978569024.0,13.97,4.76,-8.5,-1.66
2000-01-21,17.9,18.26,17.5,17.96,263574,468934008.0,4.25,2.46,0.45,0.08
2000-01-28,17.91,18.58,17.2,18.53,484892,865959024.0,7.68,4.53,3.17,0.57
2000-02-18,19.2,21.01,18.15,18.41,1297967,2501861024.0,15.43,12.12,-0.65,-0.12
2000-02-25,18.41,19.5,18.0,18.09,611942,1129274000.0,8.15,5.71,-1.74,-0.32
2000-03-03,18.1,19.5,17.8,18.58,840254,1559974000.0,9.4,7.85,2.71,0.49
2000-03-10,18.8,20.59,18.0,19.04,1634027,3169084000.0,13.94,15.26,2.48,0.46
2000-03-17,19.0,19.6,17.78,18.17,614270,1132759984.0,9.56,5.74,-4.57,-0.87
2000-03-24,17.9,19.48,17.68,18.5,419072,774502984.0,9.91,3.91,1.82,0.33
2000-03-31,18.5,19.0,18.31,18.37,413179,767145992.0,3.73,3.86,-0.7,-0.13
2000-04-07,18.38,19.2,18.05,18.9,457406,850237984.0,6.26,4.27,2.89,0.53
2000-04-14,19.01,20.0,18.7,19.49,776368,1497774016.0,6.88,7.25,3.12,0.59
2000-04-21,19.52,20.02,18.78,18.81,487644,941200385.0,6.36,4.55,-3.49,-0.68
2000-04-28,18.81,19.8,18.5,19.05,321535,608686000.0,6.91,3.0,1.28,0.24
2000-05-12,19.12,19.18,17.82,18.02,252431,461704000.0,7.14,2.36,-5.41,-1.03
2000-05-19,18.01,18.2,17.48,17.91,176146,312462000.0,4.0,1.64,-0.61,-0.11
2000-05-26,17.95,18.99,17.68,18.32,348767,638912000.0,7.31,3.26,2.29,0.41
2000-06-02,18.32,18.5,17.9,18.2,318370,576398992.0,3.28,2.97,-0.66,-0.12
2000-06-09,18.2,19.23,18.0,18.35,541843,1007828992.0,6.76,5.06,0.82,0.15
2000-06-16,18.3,19.09,18.18,18.49,300452,561022992.0,4.96,2.81,0.76,0.14
2000-06-23,18.5,18.54,18.07,18.22,172793,315146000.0,2.54,1.61,-1.46,-0.27
2000-06-30,18.22,18.32,17.9,18.13,321326,581729000.0,2.31,3.0,-0.49,-0.09
2000-07-07,18.0,18.05,17.59,17.94,190657,338989000.0,2.54,1.78,-1.05,-0.19
2000-07-14,18.0,18.55,17.7,17.96,239782,432420282.0,4.74,2.24,0.11,0.02
2000-07-21,17.98,18.29,17.75,17.84,153135,273986000.0,3.01,1.43,-0.67,-0.12
2000-07-28,17.83,19.47,17.58,18.47,928694,1748447992.0,10.59,8.67,3.53,0.63
2000-08-04,18.51,18.87,17.98,18.25,357392,657104992.0,4.82,3.34,-1.19,-0.22
2000-08-11,18.31,18.6,18.1,18.29,212259,388138000.0,2.74,1.98,0.22,0.04
2000-08-18,18.35,18.95,18.24,18.48,260577,483332000.0,3.88,2.43,1.04,0.19
2000-08-25,18.5,18.7,17.71,18.1,264493,480575000.0,5.36,2.47,-2.06,-0.38
2000-09-01,18.15,18.29,17.63,17.74,204074,365643000.0,3.65,1.91,-1.99,-0.36
2000-09-08,17.7,17.8,16.81,16.95,182431,313810000.0,5.58,1.7,-4.45,-0.79
2000-09-15,16.98,17.8,16.85,17.04,160162,276613000.0,5.6,1.5,0.53,0.09
2000-09-22,17.05,17.1,16.1,16.26,154139,254131000.0,5.87,1.44,-4.58,-0.78
2000-09-29,16.32,17.26,16.32,16.96,150396,253708000.0,5.78,1.4,4.31,0.7
2000-10-13,17.0,17.86,16.66,17.19,278205,484192992.0,7.08,2.6,1.36,0.23
2000-10-20,17.1,17.25,16.7,17.05,90271,152758000.0,3.2,0.84,-0.81,-0.14
2000-10-27,17.44,17.85,17.27,17.47,267142,468072992.0,3.4,2.49,2.46,0.42
2000-11-03,17.5,18.0,17.48,17.7,328305,582759992.0,2.98,3.07,1.32,0.23
2000-11-10,15.74,15.74,15.17,15.54,212019,327936000.0,3.22,1.52,-12.2,-2.16
2000-11-17,15.52,16.19,15.5,15.71,270779,429539000.0,4.44,1.94,1.09,0.17
2000-11-24,15.71,16.36,15.51,15.83,255848,406962000.0,5.41,1.84,0.76,0.12
2000-12-01,15.8,15.8,15.44,15.49,133702,208160000.0,2.27,0.96,-2.15,-0.34
2000-12-08,15.5,15.64,15.1,15.18,143723,220433000.0,3.49,1.03,-2.0,-0.31
2000-12-15,15.18,15.36,14.65,15.26,173855,259907000.0,4.68,1.25,0.53,0.08
2000-12-22,15.26,15.35,14.6,14.65,221145,329806000.0,4.91,1.59,-4.0,-0.61
2000-12-29,14.65,14.65,14.3,14.52,190767,274925000.0,2.39,1.37,-0.89,-0.13
2001-01-05,14.54,14.7,14.12,14.2,203239,291536000.0,3.99,1.46,-2.2,-0.32
2001-01-12,14.2,15.2,13.85,14.8,276896,400486000.0,9.51,1.99,4.23,0.6
2001-01-19,14.8,15.1,14.11,14.98,216214,319976000.0,6.69,1.55,1.22,0.18
2001-02-09,15.0,15.1,14.0,14.39,104543,151772000.0,7.34,0.75,-3.94,-0.59
2001-02-16,14.4,14.5,14.05,14.19,82137,117007000.0,3.13,0.59,-1.39,-0.2
2001-02-23,14.18,14.56,13.8,14.12,120614,169517000.0,5.36,0.87,-0.49,-0.07
2001-03-02,14.15,15.28,14.05,15.05,356147,528817016.0,8.71,2.56,6.59,0.93
2001-03-09,15.11,16.46,14.83,16.2,1192318,1886571024.0,10.83,8.56,7.64,1.15
2001-03-16,16.2,17.0,15.88,16.56,964783,1591197984.0,6.91,6.93,2.22,0.36
2001-03-23,16.56,17.1,16.05,16.09,788412,1313572000.0,6.34,5.66,-2.84,-0.47
2001-03-30,16.06,16.55,16.0,16.22,407250,663999000.0,3.42,2.93,0.81,0.13
2001-04-06,16.25,16.8,16.01,16.31,345518,566864992.0,4.87,2.48,0.55,0.09
2001-04-13,16.31,16.97,16.15,16.85,418574,694409992.0,5.03,3.01,3.31,0.54
2001-04-20,17.0,17.11,16.18,16.2,538567,897603008.0,5.52,3.87,-3.86,-0.65
2001-04-27,16.2,16.32,15.5,15.65,352324,559596008.0,5.06,2.53,-3.4,-0.55
2001-04-30,15.65,15.73,15.48,15.53,38319,59566000.0,1.6,0.28,-0.77,-0.12
2001-05-11,15.53,16.0,15.47,15.68,127075,198348578.0,3.41,0.91,0.97,0.15
2001-05-18,15.68,15.95,15.33,15.39,226822,352646000.0,3.95,1.63,-1.85,-0.29
2001-05-25,15.39,15.85,15.18,15.56,323230,500851000.0,4.35,2.32,1.1,0.17
2001-06-01,15.6,16.6,15.6,16.3,490861,792913016.0,6.43,3.53,4.76,0.74
2001-06-08,16.32,16.43,15.51,15.73,241249,384442000.0,5.64,1.73,-3.5,-0.57
2001-06-15,15.75,16.2,15.5,15.79,209226,330343000.0,4.45,1.5,0.38,0.06
2001-06-22,15.79,15.82,15.17,15.58,198558,305414000.0,4.12,1.43,-1.33,-0.21
2001-06-28,15.6,15.8,15.29,15.31,131026,203183000.0,3.27,0.94,-1.73,-0.27
2001-07-06,15.38,16.05,15.3,15.5,165101,258810000.0,4.9,1.19,1.24,0.19
2001-07-13,15.68,15.68,15.04,15.11,140243,213814581.0,4.13,1.01,-2.52,-0.39
2001-07-20,15.2,16.0,14.65,15.2,141379,212292000.0,8.93,1.02,0.6,0.09
2001-07-27,15.25,15.36,14.61,14.99,152832,227599000.0,4.93,1.1,-1.38,-0.21
2001-08-03,14.9,14.9,13.6,13.81,219460,307858000.0,8.67,1.58,-7.87,-1.18
2001-08-10,13.75,13.78,12.6,13.44,191426,250642000.0,8.54,1.38,-2.68,-0.37
2001-08-17,13.48,13.62,13.05,13.21,97414,129761000.0,4.24,0.7,-1.71,-0.23
2001-08-24,13.22,13.48,13.0,13.02,74091,97438000.0,3.63,0.53,-1.44,-0.19
2001-08-31,13.02,13.03,12.5,12.71,90069,114818000.0,4.07,0.65,-2.38,-0.31
2001-09-07,12.75,13.13,12.5,12.69,88413,113521000.0,4.96,0.64,-0.16,-0.02
2001-09-14,12.55,13.1,12.1,12.39,117688,148701000.0,7.88,0.85,-2.36,-0.3
2001-09-21,12.35,13.06,11.98,12.64,202178,253044000.0,8.72,1.45,2.02,0.25
2001-09-28,12.64,12.82,12.35,12.75,73691,92819000.0,3.72,0.53,0.87,0.11
2001-10-12,12.75,12.96,11.9,12.62,149806,186334000.0,8.31,1.08,-1.02,-0.13
2001-10-19,12.61,13.39,12.35,12.72,386834,502050008.0,8.24,2.75,0.79,0.1
2001-10-26,12.68,14.5,12.58,13.9,750086,1047113984.0,15.09,5.33,9.28,1.18
2001-11-02,13.92,14.1,13.5,13.6,150685,207262000.0,4.32,1.07,-2.16,-0.3
2001-11-09,13.55,13.58,12.55,13.32,172267,226703000.0,7.57,1.22,-2.06,-0.28
2001-11-16,13.34,14.2,13.0,13.25,117488,157418000.0,9.01,0.83,-0.53,-0.07
2001-11-23,13.38,13.8,13.15,13.54,145338,196990344.0,4.91,1.03,2.19,0.29
2001-11-30,13.5,13.75,13.3,13.42,104587,140613000.0,3.32,0.74,-0.89,-0.12
2001-12-07,13.42,13.65,13.13,13.19,160861,215050000.0,3.87,1.14,-1.71,-0.23
2001-12-14,13.15,13.25,12.63,12.71,121685,157134000.0,4.7,0.86,-3.64,-0.48
2001-12-21,12.69,12.8,12.25,12.33,113889,142315000.0,4.33,0.81,-2.99,-0.38
2001-12-28,12.4,12.42,11.99,12.16,116854,141900000.0,3.49,0.83,-1.38,-0.17
2002-01-04,12.2,12.3,12.07,12.11,33698,41055000.0,1.89,0.24,-0.41,-0.05
2002-01-11,12.11,12.2,11.48,11.52,139476,163730000.0,5.95,0.99,-4.87,-0.59
2002-01-18,11.41,11.42,10.0,10.19,200418,214454000.0,12.33,1.42,-11.55,-1.33
2002-01-25,10.19,10.6,9.47,10.21,203902,204252000.0,11.09,1.45,0.2,0.02
2002-02-01,10.22,10.78,9.45,10.38,226615,231222000.0,13.03,1.61,1.67,0.17
2002-02-08,10.38,10.98,10.25,10.66,202125,215220000.0,7.03,1.44,2.7,0.28
2002-03-01,10.88,10.9,10.08,10.19,200030,206556000.0,7.69,1.42,-4.41,-0.47
2002-03-08,10.19,11.68,10.11,11.41,497594,548750000.0,15.41,3.53,11.97,1.22
2002-03-15,11.45,12.2,11.05,11.36,654152,761469000.0,10.08,4.64,-0.44,-0.05
2002-03-22,11.51,12.07,11.4,11.48,483140,570373000.0,5.9,3.43,1.06,0.12
2002-03-29,11.48,11.55,10.98,11.03,164377,185831000.0,4.97,1.17,-3.92,-0.45
2002-04-05,11.03,11.25,10.57,11.15,132508,144752000.0,6.17,0.94,1.09,0.12
2002-04-12,11.2,11.35,10.9,11.11,216865,239946000.0,4.04,1.54,-0.36,-0.04
2002-04-19,11.05,11.13,10.43,10.48,123881,132457000.0,6.3,0.88,-5.67,-0.63
2002-04-26,10.48,10.95,10.36,10.8,133892,142158000.0,5.63,0.95,3.05,0.32
2002-04-30,10.85,11.79,10.7,11.5,233876,264930000.0,10.09,1.66,6.48,0.7
2002-05-10,11.53,11.93,11.4,11.52,268620,313516992.0,4.61,1.91,0.17,0.02
2002-05-17,11.5,11.58,10.91,11.3,227948,255563000.0,5.82,1.62,-1.91,-0.22
2002-05-24,11.3,11.58,10.91,10.94,185275,208410000.0,5.93,1.32,-3.19,-0.36
2002-05-31,10.9,11.46,10.8,11.16,159615,177569000.0,6.03,1.13,2.01,0.22
2002-06-07,11.15,11.6,10.92,11.43,292818,331609000.0,6.09,2.08,2.42,0.27
2002-06-14,11.42,11.83,11.12,11.17,181493,208474000.0,6.21,1.29,-2.27,-0.26
2002-06-21,11.1,12.11,11.08,11.91,442973,517370016.0,9.22,3.15,6.62,0.74
2002-06-28,13.1,15.5,12.81,15.0,3709365,5346449984.0,22.59,26.34,25.94,3.09
2002-07-05,15.05,15.5,14.55,14.91,845617,1267052016.0,6.33,6.0,-0.6,-0.09
